name,center_x,center_y,class,set
2191a7aa287ce1d5dbc0,18703,67416,Nonmitosis,train
2191a7aa287ce1d5dbc0,20579,66918,Mitosis,train
2191a7aa287ce1d5dbc0,23398,67346,Nonmitosis,train
2191a7aa287ce1d5dbc0,25652,67428,Mitosis,train
2191a7aa287ce1d5dbc0,25854,67222,Mitosis,train
2191a7aa287ce1d5dbc0,28276,66970,Nonmitosis,train
2191a7aa287ce1d5dbc0,30407,67190,Nonmitosis,train
2191a7aa287ce1d5dbc0,31446,67423,Nonmitosis,train
2191a7aa287ce1d5dbc0,19776,67660,Nonmitosis,train
2191a7aa287ce1d5dbc0,19852,67610,Nonmitosis,train
2191a7aa287ce1d5dbc0,21168,67766,Nonmitosis,train
2191a7aa287ce1d5dbc0,21900,67560,Nonmitosis,train
2191a7aa287ce1d5dbc0,21479,67664,Nonmitosis,train
2191a7aa287ce1d5dbc0,21811,68257,Nonmitosis,train
2191a7aa287ce1d5dbc0,23634,67939,Nonmitosis,train
2191a7aa287ce1d5dbc0,23888,67501,Mitosis,train
2191a7aa287ce1d5dbc0,28246,67898,Nonmitosis,train
2191a7aa287ce1d5dbc0,18776,68741,Nonmitosis,train
2191a7aa287ce1d5dbc0,18713,68741,Nonmitosis,train
2191a7aa287ce1d5dbc0,18830,68393,Nonmitosis,train
2191a7aa287ce1d5dbc0,19966,68938,Mitosis,train
2191a7aa287ce1d5dbc0,20361,68430,Mitosis,train
2191a7aa287ce1d5dbc0,23143,68843,Nonmitosis,train
2191a7aa287ce1d5dbc0,24457,68588,Nonmitosis,train
2191a7aa287ce1d5dbc0,24611,68997,Nonmitosis,train
2191a7aa287ce1d5dbc0,24934,68817,Nonmitosis,train
2191a7aa287ce1d5dbc0,26364,68986,Mitosis,train
2191a7aa287ce1d5dbc0,26138,68855,Nonmitosis,train
2191a7aa287ce1d5dbc0,26387,68471,Nonmitosis,train
2191a7aa287ce1d5dbc0,28763,68493,Nonmitosis,train
2191a7aa287ce1d5dbc0,30354,68981,Nonmitosis,train
2191a7aa287ce1d5dbc0,19464,69532,Nonmitosis,train
2191a7aa287ce1d5dbc0,19389,69840,Nonmitosis,train
2191a7aa287ce1d5dbc0,21999,69269,Nonmitosis,train
2191a7aa287ce1d5dbc0,24274,69336,Nonmitosis,train
2191a7aa287ce1d5dbc0,30610,69190,Nonmitosis,train
2191a7aa287ce1d5dbc0,19473,70192,Nonmitosis,train
2191a7aa287ce1d5dbc0,19569,70245,Nonmitosis,train
2191a7aa287ce1d5dbc0,19747,70543,Nonmitosis,train
2191a7aa287ce1d5dbc0,22737,69960,Nonmitosis,train
2191a7aa287ce1d5dbc0,25121,70088,Nonmitosis,train
2191a7aa287ce1d5dbc0,30057,70054,Mitosis,train
2191a7aa287ce1d5dbc0,21063,71248,Nonmitosis,train
2191a7aa287ce1d5dbc0,20819,70859,Nonmitosis,train
2191a7aa287ce1d5dbc0,21427,70746,Nonmitosis,train
2191a7aa287ce1d5dbc0,21945,70705,Nonmitosis,train
2191a7aa287ce1d5dbc0,22442,70593,Mitosis,train
2191a7aa287ce1d5dbc0,27716,70954,Nonmitosis,train
2191a7aa287ce1d5dbc0,21753,71839,Mitosis,train
2191a7aa287ce1d5dbc0,22138,71423,Nonmitosis,train
2191a7aa287ce1d5dbc0,22408,71771,Nonmitosis,train
2191a7aa287ce1d5dbc0,22441,71743,Nonmitosis,train
2191a7aa287ce1d5dbc0,22494,71795,Nonmitosis,train
2191a7aa287ce1d5dbc0,23313,71627,Nonmitosis,train
2191a7aa287ce1d5dbc0,23591,71409,Nonmitosis,train
2191a7aa287ce1d5dbc0,25173,71771,Nonmitosis,train
2191a7aa287ce1d5dbc0,27109,71451,Nonmitosis,train
2191a7aa287ce1d5dbc0,29733,71852,Nonmitosis,train
2191a7aa287ce1d5dbc0,23686,72446,Nonmitosis,train
2191a7aa287ce1d5dbc0,23919,72355,Nonmitosis,train
2191a7aa287ce1d5dbc0,23679,72904,Nonmitosis,train
2191a7aa287ce1d5dbc0,23265,72516,Nonmitosis,train
2191a7aa287ce1d5dbc0,22833,72122,Nonmitosis,train
2191a7aa287ce1d5dbc0,25247,72313,Nonmitosis,train
2191a7aa287ce1d5dbc0,25573,72582,Nonmitosis,train
2191a7aa287ce1d5dbc0,25600,72541,Nonmitosis,train
2191a7aa287ce1d5dbc0,25677,72696,Nonmitosis,train
2191a7aa287ce1d5dbc0,27817,72843,Nonmitosis,train
2191a7aa287ce1d5dbc0,27439,72383,Nonmitosis,train
2191a7aa287ce1d5dbc0,30234,72182,Mitosis,train
2191a7aa287ce1d5dbc0,26515,73123,Nonmitosis,train
2191a7aa287ce1d5dbc0,26406,73248,Nonmitosis,train
2191a7aa287ce1d5dbc0,26403,73129,Nonmitosis,train
2191a7aa287ce1d5dbc0,27875,73067,Nonmitosis,train
2191a7aa287ce1d5dbc0,29135,73574,Nonmitosis,train
2191a7aa287ce1d5dbc0,29677,72960,Nonmitosis,train
2191a7aa287ce1d5dbc0,29751,72912,Mitosis,train
2191a7aa287ce1d5dbc0,45081,75092,Nonmitosis,train
2191a7aa287ce1d5dbc0,45506,70992,Nonmitosis,train
2191a7aa287ce1d5dbc0,5136,69918,Nonmitosis,train
2191a7aa287ce1d5dbc0,6297,29425,Mitosis,train
2191a7aa287ce1d5dbc0,6481,29250,Nonmitosis,train
2191a7aa287ce1d5dbc0,6739,31966,Nonmitosis,train
2191a7aa287ce1d5dbc0,6840,38470,Nonmitosis,train
2191a7aa287ce1d5dbc0,6807,33173,Mitosis,train
2191a7aa287ce1d5dbc0,6691,37476,Nonmitosis,train
2191a7aa287ce1d5dbc0,7448,43782,Nonmitosis,train
2191a7aa287ce1d5dbc0,7891,42648,Nonmitosis,train
2191a7aa287ce1d5dbc0,8415,60822,Nonmitosis,train
2191a7aa287ce1d5dbc0,8628,42989,Nonmitosis,train
2191a7aa287ce1d5dbc0,9387,32854,Nonmitosis,train
2191a7aa287ce1d5dbc0,9353,43664,Nonmitosis,train
2191a7aa287ce1d5dbc0,9273,24913,Nonmitosis,train
2191a7aa287ce1d5dbc0,9629,42325,Nonmitosis,train
2191a7aa287ce1d5dbc0,9500,31545,Mitosis,train
2191a7aa287ce1d5dbc0,9482,34221,Nonmitosis,train
2191a7aa287ce1d5dbc0,9813,37317,Nonmitosis,train
2191a7aa287ce1d5dbc0,9981,29066,Nonmitosis,train
2191a7aa287ce1d5dbc0,10104,29003,Nonmitosis,train
2191a7aa287ce1d5dbc0,9993,42131,Mitosis,train
2191a7aa287ce1d5dbc0,10192,33297,Nonmitosis,train
2191a7aa287ce1d5dbc0,10189,35093,Nonmitosis,train
2191a7aa287ce1d5dbc0,10300,43496,Nonmitosis,train
2191a7aa287ce1d5dbc0,10438,23365,Nonmitosis,train
2191a7aa287ce1d5dbc0,10586,28916,Nonmitosis,train
2191a7aa287ce1d5dbc0,10632,34389,Nonmitosis,train
2191a7aa287ce1d5dbc0,10798,34206,Mitosis,train
2191a7aa287ce1d5dbc0,10590,36505,Nonmitosis,train
2191a7aa287ce1d5dbc0,10664,45575,Nonmitosis,train
2191a7aa287ce1d5dbc0,10879,34368,Nonmitosis,train
2191a7aa287ce1d5dbc0,10863,40560,Nonmitosis,train
2191a7aa287ce1d5dbc0,10997,37526,Nonmitosis,train
2191a7aa287ce1d5dbc0,11190,44344,Nonmitosis,train
2191a7aa287ce1d5dbc0,11058,40878,Nonmitosis,train
2191a7aa287ce1d5dbc0,11240,33943,Mitosis,train
2191a7aa287ce1d5dbc0,11709,34145,Nonmitosis,train
2191a7aa287ce1d5dbc0,11556,42076,Nonmitosis,train
2191a7aa287ce1d5dbc0,11818,21387,Nonmitosis,train
2191a7aa287ce1d5dbc0,11799,28902,Mitosis,train
2191a7aa287ce1d5dbc0,12204,40997,Nonmitosis,train
2191a7aa287ce1d5dbc0,12631,42791,Nonmitosis,train
2191a7aa287ce1d5dbc0,12618,41108,Nonmitosis,train
2191a7aa287ce1d5dbc0,12830,36090,Nonmitosis,train
2191a7aa287ce1d5dbc0,12850,43062,Nonmitosis,train
2191a7aa287ce1d5dbc0,12862,67393,Nonmitosis,train
2191a7aa287ce1d5dbc0,12852,67411,Nonmitosis,train
2191a7aa287ce1d5dbc0,13098,42617,Nonmitosis,train
2191a7aa287ce1d5dbc0,13046,38100,Nonmitosis,train
2191a7aa287ce1d5dbc0,13239,35540,Nonmitosis,train
2191a7aa287ce1d5dbc0,13310,38146,Nonmitosis,train
2191a7aa287ce1d5dbc0,13642,46038,Nonmitosis,train
2191a7aa287ce1d5dbc0,13627,42606,Nonmitosis,train
2191a7aa287ce1d5dbc0,13986,38331,Nonmitosis,train
2191a7aa287ce1d5dbc0,14111,42934,Nonmitosis,train
2191a7aa287ce1d5dbc0,14048,43178,Nonmitosis,train
2191a7aa287ce1d5dbc0,14205,65869,Mitosis,train
2191a7aa287ce1d5dbc0,14398,40076,Nonmitosis,train
2191a7aa287ce1d5dbc0,14464,40908,Nonmitosis,train
2191a7aa287ce1d5dbc0,14529,40464,Nonmitosis,train
2191a7aa287ce1d5dbc0,14888,39969,Nonmitosis,train
2191a7aa287ce1d5dbc0,15131,37443,Mitosis,train
2191a7aa287ce1d5dbc0,15530,27110,Nonmitosis,train
2191a7aa287ce1d5dbc0,15591,24330,Nonmitosis,train
2191a7aa287ce1d5dbc0,15556,40752,Nonmitosis,train
2191a7aa287ce1d5dbc0,15675,27194,Mitosis,train
2191a7aa287ce1d5dbc0,15987,46516,Nonmitosis,train
2191a7aa287ce1d5dbc0,16171,43901,Nonmitosis,train
2191a7aa287ce1d5dbc0,16468,38908,Nonmitosis,train
2191a7aa287ce1d5dbc0,16995,40662,Nonmitosis,train
2191a7aa287ce1d5dbc0,16931,44048,Nonmitosis,train
2191a7aa287ce1d5dbc0,17234,45595,Nonmitosis,train
2191a7aa287ce1d5dbc0,17141,45903,Nonmitosis,train
2191a7aa287ce1d5dbc0,17356,45014,Nonmitosis,train
2191a7aa287ce1d5dbc0,17603,57420,Nonmitosis,train
2191a7aa287ce1d5dbc0,17864,36802,Nonmitosis,train
2191a7aa287ce1d5dbc0,18261,34035,Nonmitosis,train
2191a7aa287ce1d5dbc0,18410,30557,Nonmitosis,train
2191a7aa287ce1d5dbc0,18752,38713,Nonmitosis,train
2191a7aa287ce1d5dbc0,18769,32746,Nonmitosis,train
2191a7aa287ce1d5dbc0,18641,61892,Nonmitosis,train
2191a7aa287ce1d5dbc0,19025,36516,Nonmitosis,train
2191a7aa287ce1d5dbc0,19145,34104,Nonmitosis,train
2191a7aa287ce1d5dbc0,19116,68463,Mitosis,train
2191a7aa287ce1d5dbc0,19473,33857,Nonmitosis,train
2191a7aa287ce1d5dbc0,19422,38420,Nonmitosis,train
2191a7aa287ce1d5dbc0,19421,59115,Nonmitosis,train
2191a7aa287ce1d5dbc0,19549,59962,Nonmitosis,train
2191a7aa287ce1d5dbc0,19560,14016,Nonmitosis,train
2191a7aa287ce1d5dbc0,19520,69194,Nonmitosis,train
2191a7aa287ce1d5dbc0,19767,60053,Nonmitosis,train
2191a7aa287ce1d5dbc0,19687,34009,Nonmitosis,train
2191a7aa287ce1d5dbc0,19687,67322,Nonmitosis,train
2191a7aa287ce1d5dbc0,19656,58619,Nonmitosis,train
2191a7aa287ce1d5dbc0,19656,69162,Nonmitosis,train
2191a7aa287ce1d5dbc0,19885,53957,Nonmitosis,train
2191a7aa287ce1d5dbc0,19833,68392,Nonmitosis,train
2191a7aa287ce1d5dbc0,20171,66559,Nonmitosis,train
2191a7aa287ce1d5dbc0,20408,27011,Nonmitosis,train
2191a7aa287ce1d5dbc0,20250,34798,Nonmitosis,train
2191a7aa287ce1d5dbc0,20249,61466,Nonmitosis,train
2191a7aa287ce1d5dbc0,20377,70185,Nonmitosis,train
2191a7aa287ce1d5dbc0,20309,59688,Nonmitosis,train
2191a7aa287ce1d5dbc0,20653,55726,Nonmitosis,train
2191a7aa287ce1d5dbc0,20669,57940,Nonmitosis,train
2191a7aa287ce1d5dbc0,20528,63961,Nonmitosis,train
2191a7aa287ce1d5dbc0,20537,63942,Nonmitosis,train
2191a7aa287ce1d5dbc0,20788,43758,Nonmitosis,train
2191a7aa287ce1d5dbc0,20492,69627,Nonmitosis,train
2191a7aa287ce1d5dbc0,20883,53856,Nonmitosis,train
2191a7aa287ce1d5dbc0,21101,16432,Nonmitosis,train
2191a7aa287ce1d5dbc0,20973,27896,Nonmitosis,train
2191a7aa287ce1d5dbc0,20982,61811,Nonmitosis,train
2191a7aa287ce1d5dbc0,21130,70186,Nonmitosis,train
2191a7aa287ce1d5dbc0,21250,36001,Nonmitosis,train
2191a7aa287ce1d5dbc0,21293,35441,Nonmitosis,train
2191a7aa287ce1d5dbc0,21361,34893,Nonmitosis,train
2191a7aa287ce1d5dbc0,21234,55348,Nonmitosis,train
2191a7aa287ce1d5dbc0,21528,56005,Nonmitosis,train
2191a7aa287ce1d5dbc0,21829,57407,Nonmitosis,train
2191a7aa287ce1d5dbc0,21821,69208,Nonmitosis,train
2191a7aa287ce1d5dbc0,21741,37475,Nonmitosis,train
2191a7aa287ce1d5dbc0,21886,63318,Nonmitosis,train
2191a7aa287ce1d5dbc0,21968,62758,Nonmitosis,train
2191a7aa287ce1d5dbc0,22078,60328,Nonmitosis,train
2191a7aa287ce1d5dbc0,21888,70375,Nonmitosis,train
2191a7aa287ce1d5dbc0,22105,35663,Nonmitosis,train
2191a7aa287ce1d5dbc0,22119,65086,Nonmitosis,train
2191a7aa287ce1d5dbc0,22466,64252,Nonmitosis,train
2191a7aa287ce1d5dbc0,22561,56007,Nonmitosis,train
2191a7aa287ce1d5dbc0,23089,61772,Nonmitosis,train
2191a7aa287ce1d5dbc0,23101,69668,Nonmitosis,train
2191a7aa287ce1d5dbc0,23166,20474,Nonmitosis,train
2191a7aa287ce1d5dbc0,23074,28327,Nonmitosis,train
2191a7aa287ce1d5dbc0,23564,20091,Nonmitosis,train
2191a7aa287ce1d5dbc0,23641,25247,Nonmitosis,train
2191a7aa287ce1d5dbc0,23628,58210,Nonmitosis,train
2191a7aa287ce1d5dbc0,23597,70596,Nonmitosis,train
2191a7aa287ce1d5dbc0,23828,20928,Nonmitosis,train
2191a7aa287ce1d5dbc0,23657,70150,Nonmitosis,train
2191a7aa287ce1d5dbc0,23485,71158,Nonmitosis,train
2191a7aa287ce1d5dbc0,23987,46642,Nonmitosis,train
2191a7aa287ce1d5dbc0,23939,64193,Nonmitosis,train
2191a7aa287ce1d5dbc0,23978,66598,Nonmitosis,train
2191a7aa287ce1d5dbc0,24102,71112,Mitosis,train
2191a7aa287ce1d5dbc0,24347,67510,Mitosis,train
2191a7aa287ce1d5dbc0,24568,72981,Nonmitosis,train
2191a7aa287ce1d5dbc0,24683,53703,Nonmitosis,train
2191a7aa287ce1d5dbc0,24926,24480,Nonmitosis,train
2191a7aa287ce1d5dbc0,25009,55958,Nonmitosis,train
2191a7aa287ce1d5dbc0,25120,69534,Nonmitosis,train
2191a7aa287ce1d5dbc0,25204,70399,Nonmitosis,train
2191a7aa287ce1d5dbc0,25164,62761,Nonmitosis,train
2191a7aa287ce1d5dbc0,25338,55892,Nonmitosis,train
2191a7aa287ce1d5dbc0,25339,55910,Nonmitosis,train
2191a7aa287ce1d5dbc0,25418,66011,Nonmitosis,train
2191a7aa287ce1d5dbc0,25590,61663,Nonmitosis,train
2191a7aa287ce1d5dbc0,25795,41139,Nonmitosis,train
2191a7aa287ce1d5dbc0,25958,63275,Nonmitosis,train
2191a7aa287ce1d5dbc0,25803,67915,Nonmitosis,train
2191a7aa287ce1d5dbc0,25797,65681,Nonmitosis,train
2191a7aa287ce1d5dbc0,25867,72175,Nonmitosis,train
2191a7aa287ce1d5dbc0,26113,42292,Nonmitosis,train
2191a7aa287ce1d5dbc0,26127,19236,Nonmitosis,train
2191a7aa287ce1d5dbc0,26155,72136,Nonmitosis,train
2191a7aa287ce1d5dbc0,26568,55749,Nonmitosis,train
2191a7aa287ce1d5dbc0,26522,71253,Nonmitosis,train
2191a7aa287ce1d5dbc0,26767,8382,Nonmitosis,train
2191a7aa287ce1d5dbc0,26676,71911,Mitosis,train
2191a7aa287ce1d5dbc0,26924,54230,Nonmitosis,train
2191a7aa287ce1d5dbc0,27078,58731,Nonmitosis,train
2191a7aa287ce1d5dbc0,27326,20490,Nonmitosis,train
2191a7aa287ce1d5dbc0,26987,69889,Nonmitosis,train
2191a7aa287ce1d5dbc0,27323,12619,Nonmitosis,train
2191a7aa287ce1d5dbc0,27602,60571,Nonmitosis,train
2191a7aa287ce1d5dbc0,27600,72531,Nonmitosis,train
2191a7aa287ce1d5dbc0,27708,65424,Nonmitosis,train
2191a7aa287ce1d5dbc0,28031,20820,Mitosis,train
2191a7aa287ce1d5dbc0,27967,15097,Nonmitosis,train
2191a7aa287ce1d5dbc0,27888,70082,Nonmitosis,train
2191a7aa287ce1d5dbc0,27938,71093,Nonmitosis,train
2191a7aa287ce1d5dbc0,27869,68291,Nonmitosis,train
2191a7aa287ce1d5dbc0,28043,71799,Mitosis,train
2191a7aa287ce1d5dbc0,28182,9377,Nonmitosis,train
2191a7aa287ce1d5dbc0,28208,20852,Nonmitosis,train
2191a7aa287ce1d5dbc0,28260,62771,Mitosis,train
2191a7aa287ce1d5dbc0,28456,19499,Nonmitosis,train
2191a7aa287ce1d5dbc0,28443,65551,Mitosis,train
2191a7aa287ce1d5dbc0,28507,69117,Mitosis,train
2191a7aa287ce1d5dbc0,28621,23775,Nonmitosis,train
2191a7aa287ce1d5dbc0,28739,62231,Nonmitosis,train
2191a7aa287ce1d5dbc0,28734,72415,Nonmitosis,train
2191a7aa287ce1d5dbc0,28559,62079,Nonmitosis,train
2191a7aa287ce1d5dbc0,28948,43968,Nonmitosis,train
2191a7aa287ce1d5dbc0,28774,69209,Nonmitosis,train
2191a7aa287ce1d5dbc0,28788,63107,Nonmitosis,train
2191a7aa287ce1d5dbc0,29427,5772,Nonmitosis,train
2191a7aa287ce1d5dbc0,29409,53659,Mitosis,train
2191a7aa287ce1d5dbc0,29424,54974,Nonmitosis,train
2191a7aa287ce1d5dbc0,29379,66296,Nonmitosis,train
2191a7aa287ce1d5dbc0,29561,11082,Nonmitosis,train
2191a7aa287ce1d5dbc0,29423,54991,Nonmitosis,train
2191a7aa287ce1d5dbc0,29375,64307,Nonmitosis,train
2191a7aa287ce1d5dbc0,29622,72519,Nonmitosis,train
2191a7aa287ce1d5dbc0,29755,23382,Nonmitosis,train
2191a7aa287ce1d5dbc0,29727,64057,Nonmitosis,train
2191a7aa287ce1d5dbc0,29789,64862,Nonmitosis,train
2191a7aa287ce1d5dbc0,29709,65419,Nonmitosis,train
2191a7aa287ce1d5dbc0,29697,65409,Nonmitosis,train
2191a7aa287ce1d5dbc0,30101,60624,Nonmitosis,train
2191a7aa287ce1d5dbc0,30448,21574,Nonmitosis,train
2191a7aa287ce1d5dbc0,30481,24943,Nonmitosis,train
2191a7aa287ce1d5dbc0,30529,57833,Nonmitosis,train
2191a7aa287ce1d5dbc0,30629,18123,Nonmitosis,train
2191a7aa287ce1d5dbc0,30646,17168,Nonmitosis,train
2191a7aa287ce1d5dbc0,30608,11467,Nonmitosis,train
2191a7aa287ce1d5dbc0,30782,64630,Nonmitosis,train
2191a7aa287ce1d5dbc0,30860,21374,Nonmitosis,train
2191a7aa287ce1d5dbc0,31109,64534,Nonmitosis,train
2191a7aa287ce1d5dbc0,31194,53071,Nonmitosis,train
2191a7aa287ce1d5dbc0,31137,77939,Nonmitosis,train
2191a7aa287ce1d5dbc0,31199,77980,Nonmitosis,train
2191a7aa287ce1d5dbc0,31384,66926,Nonmitosis,train
2191a7aa287ce1d5dbc0,31584,11112,Nonmitosis,train
2191a7aa287ce1d5dbc0,31796,15164,Nonmitosis,train
2191a7aa287ce1d5dbc0,31767,65225,Nonmitosis,train
2191a7aa287ce1d5dbc0,32055,9237,Mitosis,train
2191a7aa287ce1d5dbc0,32092,14293,Nonmitosis,train
2191a7aa287ce1d5dbc0,32202,15398,Mitosis,train
2191a7aa287ce1d5dbc0,32044,66369,Mitosis,train
2191a7aa287ce1d5dbc0,32322,6099,Nonmitosis,train
2191a7aa287ce1d5dbc0,32091,66022,Nonmitosis,train
2191a7aa287ce1d5dbc0,32414,65255,Nonmitosis,train
2191a7aa287ce1d5dbc0,32566,16140,Nonmitosis,train
2191a7aa287ce1d5dbc0,32532,30722,Nonmitosis,train
2191a7aa287ce1d5dbc0,32649,65369,Nonmitosis,train
2191a7aa287ce1d5dbc0,32716,61191,Nonmitosis,train
2191a7aa287ce1d5dbc0,32998,22901,Nonmitosis,train
2191a7aa287ce1d5dbc0,33071,28930,Nonmitosis,train
2191a7aa287ce1d5dbc0,33024,42286,Nonmitosis,train
2191a7aa287ce1d5dbc0,32940,63927,Nonmitosis,train
2191a7aa287ce1d5dbc0,33315,42134,Nonmitosis,train
2191a7aa287ce1d5dbc0,33313,42539,Nonmitosis,train
2191a7aa287ce1d5dbc0,34021,12492,Nonmitosis,train
2191a7aa287ce1d5dbc0,34078,44292,Nonmitosis,train
2191a7aa287ce1d5dbc0,34159,26091,Nonmitosis,train
2191a7aa287ce1d5dbc0,34408,12506,Nonmitosis,train
2191a7aa287ce1d5dbc0,34438,42242,Nonmitosis,train
2191a7aa287ce1d5dbc0,34551,12463,Nonmitosis,train
2191a7aa287ce1d5dbc0,34651,41184,Nonmitosis,train
2191a7aa287ce1d5dbc0,34754,47103,Nonmitosis,train
2191a7aa287ce1d5dbc0,34926,41515,Nonmitosis,train
2191a7aa287ce1d5dbc0,35129,41136,Nonmitosis,train
2191a7aa287ce1d5dbc0,34998,26812,Nonmitosis,train
2191a7aa287ce1d5dbc0,34997,26831,Nonmitosis,train
2191a7aa287ce1d5dbc0,35566,46579,Nonmitosis,train
2191a7aa287ce1d5dbc0,35781,45844,Nonmitosis,train
2191a7aa287ce1d5dbc0,35998,27714,Nonmitosis,train
2191a7aa287ce1d5dbc0,36149,46988,Mitosis,train
2191a7aa287ce1d5dbc0,36471,31277,Nonmitosis,train
2191a7aa287ce1d5dbc0,36510,17905,Nonmitosis,train
2191a7aa287ce1d5dbc0,36904,3892,Nonmitosis,train
2191a7aa287ce1d5dbc0,36871,44804,Nonmitosis,train
2191a7aa287ce1d5dbc0,37199,23530,Nonmitosis,train
2191a7aa287ce1d5dbc0,37476,43668,Nonmitosis,train
2191a7aa287ce1d5dbc0,38253,22360,Nonmitosis,train
2191a7aa287ce1d5dbc0,38435,12321,Nonmitosis,train
2191a7aa287ce1d5dbc0,38841,12172,Mitosis,train
2191a7aa287ce1d5dbc0,39007,44464,Nonmitosis,train
2191a7aa287ce1d5dbc0,42172,41048,Nonmitosis,train
2191a7aa287ce1d5dbc0,42439,40822,Nonmitosis,train
2191a7aa287ce1d5dbc0,43110,41385,Mitosis,train
2191a7aa287ce1d5dbc0,43206,79010,Nonmitosis,train
2191a7aa287ce1d5dbc0,43404,42604,Mitosis,train
2191a7aa287ce1d5dbc0,43605,27196,Nonmitosis,train
2191a7aa287ce1d5dbc0,43589,25501,Nonmitosis,train
2191a7aa287ce1d5dbc0,43491,28606,Nonmitosis,train
2191a7aa287ce1d5dbc0,43789,26702,Nonmitosis,train
2191a7aa287ce1d5dbc0,43849,40952,Nonmitosis,train
2191a7aa287ce1d5dbc0,44346,6267,Nonmitosis,train
2191a7aa287ce1d5dbc0,44361,24744,Nonmitosis,train
2191a7aa287ce1d5dbc0,43984,78843,Nonmitosis,train
2191a7aa287ce1d5dbc0,44198,79142,Nonmitosis,train
2191a7aa287ce1d5dbc0,44478,66950,Nonmitosis,train
2191a7aa287ce1d5dbc0,44735,43863,Nonmitosis,train
2191a7aa287ce1d5dbc0,44786,28531,Nonmitosis,train
2191a7aa287ce1d5dbc0,45246,7399,Nonmitosis,train
2191a7aa287ce1d5dbc0,45114,10760,Nonmitosis,train
2191a7aa287ce1d5dbc0,45155,44094,Nonmitosis,train
2191a7aa287ce1d5dbc0,45440,11193,Nonmitosis,train
2191a7aa287ce1d5dbc0,45538,26703,Nonmitosis,train
2191a7aa287ce1d5dbc0,45526,25403,Nonmitosis,train
2191a7aa287ce1d5dbc0,45524,31705,Nonmitosis,train
2191a7aa287ce1d5dbc0,45728,26205,Nonmitosis,train
2191a7aa287ce1d5dbc0,45872,10402,Nonmitosis,train
2191a7aa287ce1d5dbc0,46021,9644,Nonmitosis,train
2191a7aa287ce1d5dbc0,46198,13428,Nonmitosis,train
2191a7aa287ce1d5dbc0,46295,13215,Nonmitosis,train
2191a7aa287ce1d5dbc0,46365,22952,Nonmitosis,train
2191a7aa287ce1d5dbc0,46286,13029,Nonmitosis,train
2191a7aa287ce1d5dbc0,46535,27336,Nonmitosis,train
2191a7aa287ce1d5dbc0,46705,61627,Nonmitosis,train
2191a7aa287ce1d5dbc0,46730,13565,Nonmitosis,train
2191a7aa287ce1d5dbc0,46758,67503,Nonmitosis,train
2191a7aa287ce1d5dbc0,46759,34502,Nonmitosis,train
2191a7aa287ce1d5dbc0,46856,45779,Nonmitosis,train
2191a7aa287ce1d5dbc0,46949,24562,Nonmitosis,train
2191a7aa287ce1d5dbc0,47018,36233,Nonmitosis,train
2191a7aa287ce1d5dbc0,47272,7005,Nonmitosis,train
2191a7aa287ce1d5dbc0,47350,40138,Nonmitosis,train
2191a7aa287ce1d5dbc0,47239,24420,Mitosis,train
2191a7aa287ce1d5dbc0,47314,60460,Nonmitosis,train
2191a7aa287ce1d5dbc0,47368,61872,Nonmitosis,train
2191a7aa287ce1d5dbc0,47480,10421,Nonmitosis,train
2191a7aa287ce1d5dbc0,47614,12799,Nonmitosis,train
2191a7aa287ce1d5dbc0,47433,14832,Nonmitosis,train
2191a7aa287ce1d5dbc0,47401,13788,Nonmitosis,train
2191a7aa287ce1d5dbc0,47566,15708,Nonmitosis,train
2191a7aa287ce1d5dbc0,47616,39743,Mitosis,train
2191a7aa287ce1d5dbc0,47514,74983,Nonmitosis,train
2191a7aa287ce1d5dbc0,47795,15053,Nonmitosis,train
2191a7aa287ce1d5dbc0,47639,12174,Nonmitosis,train
2191a7aa287ce1d5dbc0,47992,14932,Nonmitosis,train
2191a7aa287ce1d5dbc0,48060,15698,Nonmitosis,train
2191a7aa287ce1d5dbc0,48110,10651,Nonmitosis,train
2191a7aa287ce1d5dbc0,48355,13325,Nonmitosis,train
2191a7aa287ce1d5dbc0,48388,46379,Nonmitosis,train
2191a7aa287ce1d5dbc0,48658,6529,Nonmitosis,train
2191a7aa287ce1d5dbc0,48598,36672,Nonmitosis,train
2191a7aa287ce1d5dbc0,48596,59477,Nonmitosis,train
2191a7aa287ce1d5dbc0,48786,13396,Nonmitosis,train
2191a7aa287ce1d5dbc0,48878,11341,Nonmitosis,train
2191a7aa287ce1d5dbc0,49174,6601,Nonmitosis,train
2191a7aa287ce1d5dbc0,49096,6127,Nonmitosis,train
2191a7aa287ce1d5dbc0,49110,6965,Mitosis,train
2191a7aa287ce1d5dbc0,49448,11006,Nonmitosis,train
2191a7aa287ce1d5dbc0,49337,6757,Nonmitosis,train
2191a7aa287ce1d5dbc0,49327,20261,Nonmitosis,train
2191a7aa287ce1d5dbc0,49243,11662,Nonmitosis,train
2191a7aa287ce1d5dbc0,49504,7464,Nonmitosis,train
2191a7aa287ce1d5dbc0,49598,63517,Nonmitosis,train
2191a7aa287ce1d5dbc0,49916,7612,Nonmitosis,train
2191a7aa287ce1d5dbc0,49970,6150,Nonmitosis,train
2191a7aa287ce1d5dbc0,49919,18123,Nonmitosis,train
2191a7aa287ce1d5dbc0,50123,49191,Mitosis,train
2191a7aa287ce1d5dbc0,50094,63447,Nonmitosis,train
2191a7aa287ce1d5dbc0,50226,5419,Nonmitosis,train
